Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2015,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,POTTER,107,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,137.7,
SURVEY,2015,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,SPINK,115,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,166,
SURVEY,2015,YEAR,,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,140.5,
SURVEY,2015,YEAR,,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,134.2,
SURVEY,2015,YEAR,,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,MARATHON,73,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,136.5,
SURVEY,2015,YEAR,,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,OTHER (COMBINED) COUNTIES,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110.2,
SURVEY,2015,YEAR,,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,TAYLOR,119,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,132.5,
SURVEY,2014,YEAR,,COUNTY,GEORGIA,13,NORTH CENTRAL,20,HALL,139,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110,
SURVEY,2014,YEAR,,COUNTY,GEORGIA,13,NORTH CENTRAL,20,OTHER (COMBINED) COUNTIES,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,127.8,
SURVEY,2014,YEAR,,COUNTY,GEORGIA,13,NORTH CENTRAL,20,WHITE,311,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,151.7,
SURVEY,2014,YEAR,,COUNTY,INDIANA,18,NORTH CENTRAL,20,CARROLL,15,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,205.3,
SURVEY,2014,YEAR,,COUNTY,INDIANA,18,NORTH CENTRAL,20,CASS,17,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,195.9,
SURVEY,2014,YEAR,,COUNTY,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,182,
SURVEY,2014,YEAR,,COUNTY,INDIANA,18,NORTH CENTRAL,20,FULTON,49,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,177.9,
SURVEY,2014,YEAR,,COUNTY,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,173.5,
SURVEY,2014,YEAR,,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,183.3,
SURVEY,2014,YEAR,,COUNTY,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,176.5,
SURVEY,2014,YEAR,,COUNTY,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160.8,
SURVEY,2014,YEAR,,COUNTY,INDIANA,18,NORTH CENTRAL,20,WABASH,169,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181,
SURVEY,2014,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,BUTLER,23,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,167.7,
SURVEY,2014,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,CERRO GORDO,33,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,168.3,
SURVEY,2014,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,FLOYD,67,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,162.8,
SURVEY,2014,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,FRANKLIN,69,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165.8,
SURVEY,2014,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,HANCOCK,81,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,173.9,
SURVEY,2014,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,HUMBOLDT,91,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,176.9,
SURVEY,2014,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,KOSSUTH,109,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,176.6,
SURVEY,2014,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,MITCHELL,131,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175.1,
SURVEY,2014,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,WINNEBAGO,189,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,172.7,
SURVEY,2014,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,WORTH,195,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181.5,
SURVEY,2014,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,WRIGHT,197,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,169.4,
SURVEY,2014,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,JEWELL,89,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,143.3,
SURVEY,2014,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,MITCHELL,123,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,103.8,
SURVEY,2014,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,OSBORNE,141,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110.2,
SURVEY,2014,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,OTHER (COMBINED) COUNTIES,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138.2,
SURVEY,2014,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,PHILLIPS,147,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,85.3,
SURVEY,2014,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,REPUBLIC,157,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,158.3,
SURVEY,2014,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,116.3,
SURVEY,2014,YEAR,,COUNTY,LOUISIANA,22,NORTH CENTRAL,20,OTHER (COMBINED) COUNTIES,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,183.4,
SURVEY,2014,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,BALTIMORE,5,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,182.5,
SURVEY,2014,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,CARROLL,13,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,166,
SURVEY,2014,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,FREDERICK,21,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,166.6,
SURVEY,2014,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,HARFORD,25,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,177.2,
SURVEY,2014,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,HOWARD,27,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,174.6,
SURVEY,2014,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,MONTGOMERY,31,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,137.7,
SURVEY,2014,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,WASHINGTON,43,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164.6,
SURVEY,2014,YEAR,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,BENTON,9,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,151.2,
SURVEY,2014,YEAR,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,CALHOUN,13,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,176.6,
SURVEY,2014,YEAR,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,MARSHALL,93,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,150,
SURVEY,2014,YEAR,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,OTHER (COMBINED) COUNTIES,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,152.5,
SURVEY,2014,YEAR,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,PANOLA,107,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,158.8,
SURVEY,2014,YEAR,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,TATE,137,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160.5,
SURVEY,2014,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,ADAIR,1,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,179.5,
SURVEY,2014,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,CHARITON,41,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,187.8,
SURVEY,2014,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,OTHER (COMBINED) COUNTIES,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181.3,
SURVEY,2014,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,RANDOLPH,175,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,171.9,
SURVEY,2014,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,SULLIVAN,211,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,162.7,
SURVEY,2014,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,CHOUTEAU,15,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,92.6,
SURVEY,2014,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,OTHER (COMBINED) COUNTIES,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,80.2,
SURVEY,2014,YEAR,,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,BENSON,5,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,112.7,
SURVEY,2014,YEAR,,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,BOTTINEAU,9,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,95.9,
SURVEY,2014,YEAR,,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,OTHER (COMBINED) COUNTIES,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,112.6,
SURVEY,2014,YEAR,,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,ROLETTE,79,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,97.8,
SURVEY,2014,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,ASHLAND,5,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,149.7,
SURVEY,2014,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,CRAWFORD,33,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,183.5,
SURVEY,2014,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,ERIE,43,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,159.3,
SURVEY,2014,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,HURON,77,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,154.9,
SURVEY,2014,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,LORAIN,93,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,159.9,
SURVEY,2014,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,OTTAWA,123,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160.3,
SURVEY,2014,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,RICHLAND,139,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,167.9,
SURVEY,2014,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,SANDUSKY,143,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,183.9,
SURVEY,2014,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,SENECA,147,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,168.4,
SURVEY,2014,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,WYANDOT,175,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170.9,
SURVEY,2014,YEAR,,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,ALFALFA,3,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,67.6,
SURVEY,2014,YEAR,,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,GARFIELD,47,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,100.8,
SURVEY,2014,YEAR,,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,KAY,71,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,117.9,
SURVEY,2014,YEAR,,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,NOBLE,103,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,90.2,
SURVEY,2014,YEAR,,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,OTHER (COMBINED) COUNTIES,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,140.2,
SURVEY,2014,YEAR,,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,CLINTON,35,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,159.6,
SURVEY,2014,YEAR,,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,ELK,47,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138.3,
SURVEY,2014,YEAR,,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,LYCOMING,81,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,144,
SURVEY,2014,YEAR,,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,MCKEAN,83,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,143.3,
SURVEY,2014,YEAR,,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,OTHER (COMBINED) COUNTIES,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,125.9,
SURVEY,2014,YEAR,,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,POTTER,105,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,98.2,
SURVEY,2014,YEAR,,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,TIOGA,117,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,126.7,
SURVEY,2014,YEAR,,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,KERSHAW,55,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,182.5,
SURVEY,2014,YEAR,,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,OTHER (COMBINED) COUNTIES,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,136.7,
SURVEY,2014,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,BROWN,13,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,157.2,
SURVEY,2014,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,CAMPBELL,21,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,117.6,
SURVEY,2014,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,EDMUNDS,45,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,135.5,
SURVEY,2014,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,FAULK,49,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145.2,
SURVEY,2014,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,MCPHERSON,89,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,121.9,
SURVEY,2014,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,POTTER,107,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,127.2,
SURVEY,2014,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,SPINK,115,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,156.2,
SURVEY,2014,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,WALWORTH,129,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,132.7,
SURVEY,2014,YEAR,,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,ASHLAND,3,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,95.6,
SURVEY,2014,YEAR,,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,133.6,
SURVEY,2014,YEAR,,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,119,
SURVEY,2014,YEAR,,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,MARATHON,73,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,124,
SURVEY,2014,YEAR,,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,OTHER (COMBINED) COUNTIES,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,119.1,
SURVEY,2013,YEAR,,COUNTY,GEORGIA,13,NORTH CENTRAL,20,DAWSON,85,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,133.6,
SURVEY,2013,YEAR,,COUNTY,GEORGIA,13,NORTH CENTRAL,20,HALL,139,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,128,
SURVEY,2013,YEAR,,COUNTY,GEORGIA,13,NORTH CENTRAL,20,OTHER (COMBINED) COUNTIES,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,102.2,
SURVEY,2013,YEAR,,COUNTY,GEORGIA,13,NORTH CENTRAL,20,WHITE,311,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160.3,
SURVEY,2013,YEAR,,COUNTY,INDIANA,18,NORTH CENTRAL,20,CARROLL,15,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,197.1,
SURVEY,2013,YEAR,,COUNTY,INDIANA,18,NORTH CENTRAL,20,CASS,17,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,192.3,
SURVEY,2013,YEAR,,COUNTY,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,180.4,
SURVEY,2013,YEAR,,COUNTY,INDIANA,18,NORTH CENTRAL,20,FULTON,49,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,179,
SURVEY,2013,YEAR,,COUNTY,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,176.7,
SURVEY,2013,YEAR,,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,171,
SURVEY,2013,YEAR,,COUNTY,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,174.7,
SURVEY,2013,YEAR,,COUNTY,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,157.9,
SURVEY,2013,YEAR,,COUNTY,INDIANA,18,NORTH CENTRAL,20,WABASH,169,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,178.8,
SURVEY,2013,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,BUTLER,23,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,179.2,
SURVEY,2013,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,CERRO GORDO,33,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,163.1,
SURVEY,2013,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,FLOYD,67,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170,
SURVEY,2013,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,FRANKLIN,69,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,179.6,
SURVEY,2013,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,HANCOCK,81,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,169.9,
SURVEY,2013,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,HUMBOLDT,91,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,155.4,
SURVEY,2013,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,KOSSUTH,109,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,167.7,
SURVEY,2013,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,MITCHELL,131,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164.1,
SURVEY,2013,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,WINNEBAGO,189,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,149.1,
SURVEY,2013,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,WORTH,195,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,150.7,
SURVEY,2013,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,WRIGHT,197,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,168.8,
